"4236","Men's 'Esquire' Coat (matte gray)","4236"
"4237","Men's 'Esquire' Coat (matte green)","4237"
"4238","Men's 'Esquire' Coat (red/gold)","4238"
"4239","Men's 'Esquire' Coat (silver)","4239"
"4240","Men's 'Sterling' Dress Shirt (gold leather)","4240"
"4241","Men's 'Sterling' Dress Shirt (gray)","4241"
"4242","Men's 'Sterling' Dress Shirt (red/black leather)","4242"
"4243","Men's 'Sterling' Dress Shirt (white/blue)","4243"
"4244","Men's 'Field Marshal' Coat (green)","4244"
"4245","'Silvershore' Greatcoat","4245"
"4246","Hydrogen Fuel Block","4246"
"4247","Helium Fuel Block","4247"
"4248","Warp Disruption Field Generator II","4248"
"4250","Small Tractor Beam II","4250"
"4252","Capital Tractor Beam II","4252"
"4254","Micro Auxiliary Power Core II","4254"
"4256","Bomb Launcher II","4256"
"4258","Core Probe Launcher II","4258"
"4260","Expanded Probe Launcher II","4260"
"4292","Siege Module II","4292"
"4294","Triage Module II","4294"
"4296","Medium Remote Hull Repairer II","4296"
"4299","Small Remote Hull Repairer II","4299"
"4302","Oracle","4302"
"4305","Oracle Blueprint","4305"
"4306","Naga","4306"
"4307","Naga Blueprint","4307"
"4308","Talos","4308"
"4309","Talos Blueprint","4309"
"4310","Tornado","4310"
"4311","Tornado Blueprint","4311"
"4312","Oxygen Fuel Block","4312"
"4313","Oxygen Fuel Block Blueprint","4313"
"4314","Nitrogen Fuel Block Blueprint","4314"
"4315","Helium Fuel Block Blueprint","4315"
"4316","Hydrogen Fuel Block Blueprint","4316"
"4345","Gistum B-Type Adaptive Invulnerability Field","4345"
"4346","Gistum A-Type Adaptive Invulnerability Field","4346"
"4347","Pithum A-Type Adaptive Invulnerability Field","4347"
"4348","Pithum B-Type Adaptive Invulnerability Field","4348"
"4349","Pithum C-Type Adaptive Invulnerability Field","4349"
"4358","Exotic Dancers, Male","4358"
"4363","Miasmos Quafe Ultra Edition","4363"
"4365","Men's 'Quafe' T-shirt YC 114","4365"
"4366","Women's 'Quafe' T-shirt YC 114","4366"
"4367","Men's 'Sterling' Dress Shirt (white)","4367"
"4368","Women's 'Sterling' Dress Blouse (white)","4368"
"4383","Large Micro Jump Drive","4383"
"4385","Micro Jump Drive Operation","4385"
"4386","Mobile Large Jump Disruptor I","4386"
"4388","Miasmos Quafe Ultramarine Edition","4388"
"4391","Large Ancillary Shield Booster","4391"
"4393","Drone Damage Amplifier I","4393"
"4394","Drone Damage Amplifier I Blueprint","4394"
"4395","Medium Processor Overclocking Unit I","4395"
"4396","Medium Processor Overclocking Unit I Blueprint","4396"
"4397","Large Processor Overclocking Unit I","4397"
"4398","Large Processor Overclocking Unit I Blueprint","4398"
"4399","Medium Processor Overclocking Unit II","4399"
"4401","Large Processor Overclocking Unit II","4401"
"4403","Reactive Armor Hardener","4403"
"4405","Drone Damage Amplifier II","4405"
"4409","Target Spectrum Breaker","4409"
"4411","Target Breaker Amplification","4411"
"4435","Eutectic Compact Cap Recharger","4435"
"4471","Small Infectious Scoped Energy Neutralizer","4471"
"4477","Small Gremlin Compact Energy Neutralizer","4477"
"4529","Small I-a Polarized Armor Regenerator","4529"
"4531","Small Inefficient Armor Repair Unit","4531"
"4533","Small 'Accommodation' Vestment Reconstructer I","4533"
"4535","Small Automated Carapace Restoration","4535"
"4569","Medium I-a Polarized Armor Regenerator","4569"
"4571","Medium Inefficient Armor Repair Unit","4571"
"4573","Medium 'Accommodation' Vestment Reconstructer I","4573"
"4575","Medium Automated Carapace Restoration","4575"
"4609","Large I-a Polarized Armor Regenerator","4609"
"4611","Large Inefficient Armor Repair Unit","4611"
"4613","Large 'Accommodation' Vestment Reconstructer I","4613"
"4615","Large Automated Carapace Restoration","4615"
"4787","Small Compact Pb-Acid Cap Battery","4787"
"4829","Medium F-RX Prototype Capacitor Boost","4829"
"4831","Medium Brief Capacitor Overcharge I","4831"
"4833","Medium Electrochemical Capacitor Booster I","4833"
"4835","Medium Tapered Capacitor Infusion I","4835"
"4871","Large Compact Pb-Acid Cap Battery","4871"
"4955","Micro F-RX Prototype Capacitor Boost","4955"
"4957","Micro Brief Capacitor Overcharge I","4957"
"4959","Micro Electrochemical Capacitor Booster I","4959"
"4961","Micro Tapered Capacitor Infusion I","4961"
"5007","Small F-RX Prototype Capacitor Boost","5007"
"5009","Small Brief Capacitor Overcharge I","5009"
"5011","Small Electrochemical Capacitor Booster I","5011"
"5013","Small Tapered Capacitor Infusion I","5013"
"5047","Heavy F-RX Prototype Capacitor Boost","5047"
"5049","Heavy Brief Capacitor Overcharge I","5049"
"5051","Heavy Electrochemical Capacitor Booster I","5051"
"5053","Heavy Tapered Capacitor Infusion I","5053"
"5087","Small Partial E95a Remote Capacitor Transmitter","5087"
"5089","Small Murky Remote Capacitor Transmitter","5089"
"5091","Small 'Regard' Remote Capacitor Transmitter","5091"
"5093","Small Asymmetric Remote Capacitor Transmitter","5093"
"5137","Small Knave Scoped Energy Nosferatu","5137"
"5141","Small Ghoul Compact Energy Nosferatu","5141"
"5175","Gatling Modal Laser I","5175"
"5177","Gatling Afocal Maser I","5177"
"5179","Gatling Modulated Energy Beam I","5179"
"5181","Gatling Anode Particle Stream I","5181"
"5215","Dual Modal Pulse Laser I","5215"
"5217","Dual Afocal Pulse Maser I","5217"
"5219","Dual Modulated Pulse Energy Beam I","5219"
"5221","Dual Anode Pulse Particle Stream I","5221"
"5233","Single Diode Basic Mining Laser","5233"
"5239","EP-S Gaussian Scoped Mining Laser","5239"
"5245","Particle Bore Compact Mining Laser","5245"
"5279","F-23 Compact Remote Sensor Booster","5279"
"5281","Coadjunct Scoped Remote Sensor Booster","5281"
"5282","Linked Enduring Remote Sensor Booster","5282"
"5299","LFT Enduring Sensor Dampener","5299"
"5301","Kapteyn Compact Sensor Dampener","5301"
"5302","Phased Muon Scoped Sensor Dampener","5302"
"5319","Baker Nunn Enduring Tracking Disruptor I","5319"
"5320","Balmer Series Compact Tracking Disruptor I","5320"
"5321","C-IR Compact Guidance Disruptor","5321"
"5322","DDO Scoped Tracking Disruptor I","5322"
"5339","F-293 Scoped Remote Tracking Computer","5339"
"5340","P-S Compact Remote Tracking Computer","5340"
"5342","Alfven Enduring Remote Tracking Computer","5342"
"5361","Deluge Enduring Burst Jammer","5361"
"5363","Rash Compact Burst Jammer","5363"
"5365","Cetus Scoped Burst Jammer","5365"
"5399","J5 Enduring Warp Disruptor","5399"
"5403","Faint Scoped Warp Disruptor","5403"
"5405","Initiated Compact Warp Disruptor","5405"
"5439","J5b Enduring Warp Scrambler","5439"
"5443","Faint Epsilon Scoped Warp Scrambler","5443"
"5445","Initiated Compact Warp Scrambler","5445"
"5493","Type-D Restrained Expanded Cargo","5493"
"5533","Type-D Restrained Inertial Stabilizers","5533"
"5599","Type-D Restrained Nanofiber Structure","5599"
"5631","Type-D Restrained Overdrive Injector","5631"
"5647","Type-D Restrained Reinforced Bulkheads","5647"
"5649","Mark I Compact Reinforced Bulkheads","5649"
"5683","Medium Inefficient Hull Repair Unit","5683"
"5693","Small Inefficient Hull Repair Unit","5693"
"5697","Large Inefficient Hull Repair Unit","5697"
"5719","Medium 'Hope' Hull Reconstructor I","5719"
"5721","Medium Automated Structural Restoration","5721"
"5723","Medium I-b Polarized Structural Regenerator","5723"
"5743","Small 'Hope' Hull Reconstructor I","5743"
"5745","Small Automated Structural Restoration","5745"
"5747","Small I-b Polarized Structural Regenerator","5747"
"5755","Large 'Hope' Hull Reconstructor I","5755"
"5757","Large Automated Structural Restoration","5757"
"5759","Large I-b Polarized Structural Regenerator","5759"
"5839","IFFA Compact Damage Control","5839"
"5849","Extruded Compact Heat Sink","5849"
"5865","Indirect Target Acquisition I","5865"
"5867","Passive Targeting Array I","5867"
"5869","Suppressed Targeting System I","5869"
"5871","41F Veiled Targeting Unit","5871"
"5933","Counterbalanced Compact Gyrostabilizer","5933"
"5945","500MN Cold-Gas Enduring Microwarpdrive","5945"
"5955","100MN Monopropellant Enduring Afterburner","5955"
"5971","5MN Cold-Gas Enduring Microwarpdrive","5971"
"5973","5MN Y-T8 Compact Microwarpdrive","5973"
"5975","50MN Cold-Gas Enduring Microwarpdrive","5975"
"6001","1MN Y-S8 Compact Afterburner","6001"
"6003","1MN Monopropellant Enduring Afterburner","6003"
"6005","10MN Monopropellant Enduring Afterburner","6005"
"6041","Hostile Target Acquisition I","6041"
"6043","'Recusant' Hostile Targeting Array I","6043"
"6045","Responsive Auto-Targeting System I","6045"
"6047","Automated Targeting Unit I","6047"
"6073","Medium Compact Pb-Acid Cap Battery","6073"
"6131","Type-E Enduring Cargo Scanner","6131"
"6135","PL-0 Scoped Cargo Scanner","6135"
"6159","Alumel-Wired Enduring Sensor Booster","6159"
"6160","F-90 Compact Sensor Booster","6160"
"6173","Optical Compact Tracking Computer","6173"
"6176","F-12 Enduring Tracking Computer","6176"
"6296","F-89 Compact Signal Amplifier","6296"
"6325","Fourier Compact Tracking Enhancer","6325"
"6437","Small C5-L Emergency Shield Overload I","6437"
"6439","Small Neutron Saturation Injector I","6439"
"6441","Small Clarity Ward Booster I","6441"
"6443","Small Converse Deflection Catalyzer","6443"
"6485","M51 Benefactor Compact Shield Recharger","6485"
"6527","Ta3 Compact Ship Scanner","6527"
"6569","ML-3 Scoped Survey Scanner","6569"
"6631","Dual Modal Light Laser I","6631"
"6633","Dual Afocal Light Maser I","6633"
"6635","Dual Modulated Light Energy Beam I","6635"
"6637","Dual Anode Light Particle Stream I","6637"
"6671","Small Focused Modal Pulse Laser I","6671"
"6673","Small Focused Afocal Pulse Maser I","6673"
"6675","Small Focused Modulated Pulse Energy Beam I","6675"
"6677","Small Focused Anode Pulse Particle Stream I","6677"
"6715","Small Focused Modal Laser I","6715"
"6717","Small Focused Afocal Maser I","6717"
"6719","Small Focused Modulated Energy Beam I","6719"
"6721","Small Focused Anode Particle Stream I","6721"
"6757","Quad Modal Light Laser I","6757"
"6759","Quad Afocal Light Maser I","6759"
"6761","Quad Modulated Light Energy Beam I","6761"
"6763","Quad Anode Light Particle Stream I","6763"
"6805","Focused Modal Pulse Laser I","6805"
"6807","Focused Afocal Pulse Maser I","6807"
"6809","Focused Modulated Pulse Energy Beam I","6809"
"6811","Focused Anode Pulse Particle Stream I","6811"
"6859","Focused Modal Medium Laser I","6859"
"6861","Focused Afocal Medium Maser I","6861"
"6863","Focused Modulated Medium Energy Beam I","6863"
"6865","Focused Anode Medium Particle Stream I","6865"
"6919","Heavy Modal Pulse Laser I","6919"
"6921","Heavy Afocal Pulse Maser I","6921"
"6923","Heavy Modulated Pulse Energy Beam I","6923"
"6925","Heavy Anode Pulse Particle Stream I","6925"
"6959","Heavy Modal Laser I","6959"
"6961","Heavy Afocal Maser I","6961"
"6963","Heavy Modulated Energy Beam I","6963"
"6965","Heavy Anode Particle Stream I","6965"
"6999","Dual Heavy Modal Pulse Laser I","6999"
"7001","Dual Heavy Afocal Pulse Maser I","7001"
"7003","Dual Heavy Modulated Pulse Energy Beam I","7003"
"7005","Dual Heavy Anode Pulse Particle Stream I","7005"
"7043","Dual Modal Heavy Laser I","7043"
"7045","Dual Afocal Heavy Maser I","7045"
"7047","Dual Modulated Heavy Energy Beam I","7047"
"7049","Dual Anode Heavy Particle Stream I","7049"
"7083","Mega Modal Pulse Laser I","7083"
"7085","Mega Afocal Pulse Maser I","7085"
"7087","Mega Modulated Pulse Energy Beam I","7087"
"7089","Mega Anode Pulse Particle Stream I","7089"
"7123","Mega Modal Laser I","7123"
"7125","Mega Afocal Maser I","7125"
"7127","Mega Modulated Energy Beam I","7127"
"7131","Mega Anode Particle Stream I","7131"
"7167","Tachyon Modal Laser I","7167"
"7169","Tachyon Afocal Maser I","7169"
"7171","Tachyon Modulated Energy Beam I","7171"
"7173","Tachyon Anode Particle Stream I","7173"
"7247","75mm Prototype Gauss Gun","7247"
"7249","75mm 'Scout' Accelerator Cannon","7249"
"7251","75mm Carbide Railgun I","7251"
"7253","75mm Compressed Coil Gun I","7253"
"7287","150mm Prototype Gauss Gun","7287"
"7289","150mm 'Scout' Accelerator Cannon","7289"
"7291","150mm Carbide Railgun I","7291"
"7293","150mm Compressed Coil Gun I","7293"
"7327","Dual 150mm Prototype Gauss Gun","7327"
"7329","Dual 150mm 'Scout' Accelerator Cannon","7329"
"7331","Dual 150mm Carbide Railgun I","7331"
"7333","Dual 150mm Compressed Coil Gun I","7333"
"7367","250mm Prototype Gauss Gun","7367"
"7369","250mm 'Scout' Accelerator Cannon","7369"
"7371","250mm Carbide Railgun I","7371"
"7373","250mm Compressed Coil Gun I","7373"
"7407","Dual 250mm Prototype Gauss Gun","7407"
"7409","Dual 250mm 'Scout' Accelerator Cannon","7409"
"7411","Dual 250mm Carbide Railgun I","7411"
"7413","Dual 250mm Compressed Coil Gun I","7413"
"7447","425mm Prototype Gauss Gun","7447"
"7449","425mm 'Scout' Accelerator Cannon","7449"
"7451","425mm Carbide Railgun I","7451"
"7453","425mm Compressed Coil Gun I","7453"
"7487","Modal Light Electron Particle Accelerator I","7487"
"7489","Limited Light Electron Blaster I","7489"
"7491","Regulated Light Electron Phase Cannon I","7491"
"7493","Anode Light Electron Particle Cannon I","7493"
"7535","Modal Light Ion Particle Accelerator I","7535"
"7537","Limited Light Ion Blaster I","7537"
"7539","Regulated Light Ion Phase Cannon I","7539"
"7541","Anode Light Ion Particle Cannon I","7541"
"7579","Modal Light Neutron Particle Accelerator I","7579"
"7581","Limited Light Neutron Blaster I","7581"
"7583","Regulated Light Neutron Phase Cannon I","7583"
"7585","Anode Light Neutron Particle Cannon I","7585"
"7619","Modal Electron Particle Accelerator I","7619"
"7621","Limited Electron Blaster I","7621"
"7623","Regulated Electron Phase Cannon I","7623"
"7625","Anode Electron Particle Cannon I","7625"
"7663","Modal Ion Particle Accelerator I","7663"
"7665","Limited Ion Blaster I","7665"
"7667","Regulated Ion Phase Cannon I","7667"
"7669","Anode Ion Particle Cannon I","7669"
"7703","Modal Neutron Particle Accelerator I","7703"
"7705","Limited Neutron Blaster I","7705"
"7707","Regulated Neutron Phase Cannon I","7707"
"7709","Anode Neutron Particle Cannon I","7709"
"7743","Modal Mega Electron Particle Accelerator I","7743"
"7745","Limited Electron Blaster Cannon I","7745"
"7747","Regulated Mega Electron Phase Cannon I","7747"
"7749","Anode Mega Electron Particle Cannon I","7749"
"7783","Modal Mega Neutron Particle Accelerator I","7783"
"7785","Limited Mega Neutron Blaster I","7785"
"7787","Regulated Mega Neutron Phase Cannon I","7787"
"7789","Anode Mega Neutron Particle Cannon I","7789"
"7827","Modal Mega Ion Particle Accelerator I","7827"
"7829","Limited Mega Ion Blaster I","7829"
"7831","Regulated Mega Ion Phase Cannon I","7831"
"7833","Anode Mega Ion Particle Cannon I","7833"
"7997","XR-3200 Heavy Missile Bay","7997"
"8001","Experimental ZW-4100 Torpedo Launcher","8001"
"8007","Experimental SV-2000 Rapid Light Missile Launcher","8007"
"8023","Upgraded 'Malkuth' Rapid Light Missile Launcher","8023"
"8025","Limited 'Limos' Rapid Light Missile Launcher","8025"
"8027","Prototype 'Arbalest' Rapid Light Missile Launcher","8027"
"8089","Arbalest Compact Light Missile Launcher","8089"
"8091","TE-2100 Ample Light Missile Launcher","8091"
"8101","'Malkuth' Heavy Missile Launcher I","8101"
"8103","Advanced 'Limos' Heavy Missile Bay I","8103"
"8105","'Arbalest' Heavy Missile Launcher","8105"
"8113","Upgraded 'Malkuth' Torpedo Launcher","8113"
"8115","Limited 'Limos' Torpedo Launcher","8115"
"8117","Prototype 'Arbalest' Torpedo Launcher","8117"
"8133","Mark I Compact Capacitor Flux Coil","8133"
"8135","Type-D Restrained Capacitor Flux Coil","8135"
"8175","Type-D Restrained Capacitor Power Relay","8175"
"8177","Mark I Compact Capacitor Power Relay","8177"
"8225","Mark I Compact Power Diagnostic System","8225"
"8263","Mark I Compact Reactor Control Unit","8263"
"8295","Type-D Restrained Shield Flux Coil","8295"
"8297","Mark I Compact Shield Flux Coil","8297"
"8335","Type-D Restrained Shield Power Relay","8335"
"8337","Mark I Compact Shield Power Relay","8337"
"8419","Large Azeotropic Restrained Shield Extender","8419"
"8427","Small Azeotropic Restrained Shield Extender","8427"
"8433","Medium Azeotropic Restrained Shield Extender","8433"
"8517","Medium F-S9 Regolith Compact Shield Extender","8517"
"8521","Small F-S9 Regolith Compact Shield Extender","8521"
"8529","Large F-S9 Regolith Compact Shield Extender","8529"
"8531","Small Murky Compact Remote Shield Booster","8531"
"8535","Small Asymmetric Enduring Remote Shield Booster","8535"
"8537","Small S95a Scoped Remote Shield Booster","8537"
"8579","Medium Murky Compact Remote Shield Booster","8579"
"8583","Medium Asymmetric Enduring Remote Shield Booster","8583"
"8585","Medium S95a Scoped Remote Shield Booster","8585"
"8635","Large Murky Compact Remote Shield Booster","8635"
"8639","Large Asymmetric Enduring Remote Shield Booster","8639"
"8641","Large S95a Scoped Remote Shield Booster","8641"
"8748","Photonic Upgraded Co-Processor","8748"
"8759","125mm Light 'Scout' Autocannon I","8759"
"8785","125mm Light Carbine Repeating Cannon I","8785"
"8787","125mm Light Gallium Machine Gun","8787"
"8789","125mm Light Prototype Automatic Cannon","8789"
"8815","150mm Light 'Scout' Autocannon I","8815"
"8817","150mm Light Carbine Repeating Cannon I","8817"
"8819","150mm Light Gallium Machine Gun","8819"
"8821","150mm Light Prototype Automatic Cannon","8821"
"8863","200mm Light 'Scout' Autocannon I","8863"
"8865","200mm Light Carbine Repeating Cannon I","8865"
"8867","200mm Light Gallium Machine Gun","8867"
"8869","200mm Light Prototype Automatic Cannon","8869"
"8903","250mm Light 'Scout' Artillery I","8903"
"8905","250mm Light Carbine Howitzer I","8905"
"8907","250mm Light Gallium Cannon","8907"
"8909","250mm Light Prototype Siege Cannon","8909"
"9071","Dual 180mm 'Scout' Autocannon I","9071"
"9073","Dual 180mm Carbine Repeating Cannon I","9073"
"9091","Dual 180mm Gallium Machine Gun","9091"
"9093","Dual 180mm Prototype Automatic Cannon","9093"
"9127","220mm Medium 'Scout' Autocannon I","9127"
"9129","220mm Medium Carbine Repeating Cannon I","9129"
"9131","220mm Medium Gallium Machine Gun","9131"
"9133","220mm Medium Prototype Automatic Cannon","9133"
"9135","425mm Medium 'Scout' Autocannon I","9135"
"9137","425mm Medium Carbine Repeating Cannon I","9137"
"9139","425mm Medium Gallium Machine Gun","9139"
"9141","425mm Medium Prototype Automatic Cannon","9141"
"9207","650mm Medium 'Scout' Artillery I","9207"
"9209","650mm Medium Carbine Howitzer I","9209"
"9211","650mm Medium Gallium Cannon","9211"
"9213","650mm Medium Prototype Siege Cannon","9213"
"9247","Dual 425mm 'Scout' Autocannon I","9247"
"9249","Dual 425mm Carbine Repeating Cannon I","9249"
"9251","Dual 425mm Gallium Machine Gun","9251"
"9253","Dual 425mm Prototype Automatic Cannon","9253"
"9287","Dual 650mm 'Scout' Repeating Cannon I","9287"
"9289","Dual 650mm Carbine Repeating Cannon I","9289"
"9291","Dual 650mm Gallium Repeating Cannon","9291"
"9293","Dual 650mm Prototype Automatic Cannon","9293"
"9327","800mm Heavy 'Scout' Repeating Cannon I","9327"
"9329","800mm Heavy Carbine Repeating Cannon I","9329"
"9331","800mm Heavy Gallium Repeating Cannon","9331"
"9333","800mm Heavy Prototype Automatic Cannon","9333"
"9367","1200mm Heavy 'Scout' Artillery I","9367"
"9369","1200mm Heavy Carbine Howitzer I","9369"
"9371","1200mm Heavy Gallium Cannon","9371"
"9373","1200mm Heavy Prototype Artillery","9373"
"9377","1200mm Heavy Prototype Siege Cannon","9377"
"9411","280mm 'Scout' Artillery I","9411"
"9413","280mm Carbine Howitzer I","9413"
"9415","280mm Gallium Cannon","9415"
"9417","280mm Prototype Siege Cannon","9417"
"9451","720mm 'Scout' Artillery I","9451"
"9453","720mm Carbine Howitzer I","9453"
"9455","720mm Gallium Cannon","9455"
"9457","720mm Prototype Siege Cannon","9457"
"9491","1400mm 'Scout' Artillery I","9491"
"9493","1400mm Carbine Howitzer I","9493"
"9495","1400mm Gallium Cannon","9495"
"9497","1400mm Prototype Siege Cannon","9497"
"9521","Initiated Enduring Multispectral ECM","9521"
"9556","Upgraded Explosive Deflection Amplifier I","9556"
"9562","Supplemental EM Ward Amplifier","9562"
"9566","Supplemental Thermal Dissipation Amplifier","9566"
"9568","Upgraded Thermal Dissipation Amplifier I","9568"
"9570","Supplemental Kinetic Deflection Amplifier","9570"
"9574","Supplemental Explosive Deflection Amplifier","9574"
"9580","Upgraded EM Ward Amplifier I","9580"
"9582","Upgraded Kinetic Deflection Amplifier I","9582"
"9608","Limited Kinetic Deflection Field I","9608"
"9622","Limited 'Anointed' EM Ward Field","9622"
"9632","Limited Adaptive Invulnerability Field I","9632"
"9646","Limited Explosive Deflection Field I","9646"
"9660","Limited Thermal Dissipation Field I","9660"
"9668","Large Rudimentary Concussion Bomb I","9668"
"9670","Small Rudimentary Concussion Bomb I","9670"
"9678","Large 'Vehemence' Shockwave Charge","9678"
"9680","Small 'Vehemence' Shockwave Charge","9680"
"9702","Micro Rudimentary Concussion Bomb I","9702"
"9706","Micro 'Vehemence' Shockwave Charge","9706"
"9728","Medium Rudimentary Concussion Bomb I","9728"
"9734","Medium 'Vehemence' Shockwave Charge","9734"
"9744","Small 'Notos' Explosive Charge I","9744"
"9750","Micro 'Notos' Explosive Charge I","9750"
"9762","Medium 'Notos' Explosive Charge I","9762"
"9772","Large 'Notos' Explosive Charge I","9772"
"9784","Small YF-12a Smartbomb","9784"
"9790","Micro YF-12a Smartbomb","9790"
"9800","Medium YF-12a Smartbomb","9800"
"9808","Large YF-12a Smartbomb","9808"
"9826","Carbon","9826"
"9828","Silicon","9828"
"9830","Rocket Fuel","9830"
"9832","Coolant","9832"
"9834","Guidance Systems","9834"
"9836","Consumer Electronics","9836"
"9838","Superconductors","9838"
"9840","Transmitter","9840"
"9842","Miniature Electronics","9842"
"9844","Small Arms","9844"
"9846","Planetary Vehicles","9846"
"9848","Robotics","9848"
"9850","Spirits","9850"
"9852","Tobacco","9852"
"9899","Ocular Filter - Basic","9899"
"9941","Memory Augmentation - Basic","9941"
"9942","Neural Boost - Basic","9942"
"9943","Cybernetic Subprocessor - Basic","9943"
"9944","Magnetic Field Stabilizer I","9944"
"9945","Magnetic Field Stabilizer I Blueprint","9945"
"9947","Standard Crash Booster","9947"
"9950","Standard Blue Pill Booster","9950"
"9956","Social Adaptation Chip - Basic","9956"
"9957","Eifyr and Co. 'Gunslinger' Motion Prediction MR-703","9957"
"10039","Civilian Shield Booster","10039"
"10040","Civilian Shield Booster Blueprint","10040"
"10151","Improved Crash Booster","10151"
"10152","Strong Crash Booster","10152"
"10155","Improved Blue Pill Booster","10155"
"10156","Strong Blue Pill Booster","10156"
"10164","Standard Sooth Sayer Booster","10164"
"10165","Improved Sooth Sayer Booster","10165"
"10166","Strong Sooth Sayer Booster","10166"
"10188","'Basic' Magnetic Field Stabilizer","10188"
"10190","Magnetic Field Stabilizer II","10190"
"10204","Zainou 'Deadeye' Sharpshooter ST-903","10204"
"10208","Memory Augmentation - Standard","10208"
"10209","Memory Augmentation - Improved","10209"
"10212","Neural Boost - Standard","10212"
"10213","Neural Boost - Improved","10213"
"10216","Ocular Filter - Standard","10216"
"10217","Ocular Filter - Improved","10217"
"10221","Cybernetic Subprocessor - Standard","10221"
"10222","Cybernetic Subprocessor - Improved","10222"
"10225","Social Adaptation Chip - Standard","10225"
"10226","Social Adaptation Chip - Improved","10226"
"10228","Zainou 'Gnome' Shield Management SM-703","10228"
"10244","Zainou 'Gypsy' Signature Analysis SA-703","10244"
"10246","Mining Drone I","10246"
"10247","Mining Drone I Blueprint","10247"
"10250","Mining Drone II","10250"
"10629","Rocket Launcher I","10629"
"10630","Rocket Launcher I Blueprint","10630"
"10631","Rocket Launcher II","10631"
"10678","125mm Railgun I","10678"
"10679","125mm Railgun I Blueprint","10679"
"10680","125mm Railgun II","10680"
"10688","125mm 'Scout' Accelerator Cannon","10688"
"10690","125mm Carbide Railgun I","10690"
"10692","125mm Compressed Coil Gun I","10692"
"10694","125mm Prototype Gauss Gun","10694"
"10836","Medium Shield Booster I","10836"
"10837","Medium Shield Booster I Blueprint","10837"
"10838","Large Shield Booster I","10838"
"10839","Large Shield Booster I Blueprint","10839"
"10840","X-Large Shield Booster I","10840"
"10841","X-Large Shield Booster I Blueprint","10841"
"10842","X-Large Shield Booster II","10842"
"10850","Medium Shield Booster II","10850"
"10858","Large Shield Booster II","10858"
"10866","Medium Neutron Saturation Injector I","10866"
"10868","Medium Clarity Ward Booster I","10868"
"10870","Medium Converse Deflection Catalyzer","10870"
"10872","Medium C5-L Emergency Shield Overload I","10872"
"10874","Large Neutron Saturation Injector I","10874"
"10876","Large Clarity Ward Booster I","10876"
"10878","Large Converse Deflection Catalyzer","10878"
"10880","Large C5-L Emergency Shield Overload I","10880"
"10882","X-Large Neutron Saturation Injector I","10882"
"10884","X-Large Clarity Ward Booster I","10884"
"10886","X-Large Converse Deflection Catalyzer","10886"
"10888","X-Large C5-L Emergency Shield Overload I","10888"
"10998","Warp Core Stabilizer I","10998"
"11011","Guardian-Vexor","11011"
"11069","Criminal Dog Tag","11069"
"11082","Small Railgun Specialization","11082"
"11083","Small Beam Laser Specialization","11083"
"11084","Small Autocannon Specialization","11084"
"11105","Vortex Compact Magnetic Field Stabilizer","11105"
"11129","Gallente Shuttle","11129"
"11130","Gallente Shuttle Blueprint","11130"
"11132","Minmatar Shuttle","11132"
"11133","Minmatar Shuttle Blueprint","11133"
"11134","Amarr Shuttle","11134"
"11135","Amarr Shuttle Blueprint","11135"
"11172","Helios","11172"
"11173","Helios Blueprint","11173"
"11174","Keres","11174"
"11176","Crow","11176"
"11177","Crow Blueprint","11177"
"11178","Raptor","11178"
"11179","Raptor Blueprint","11179"
"11182","Cheetah","11182"
"11183","Cheetah Blueprint","11183"
"11184","Crusader","11184"
"11185","Crusader Blueprint","11185"
"11186","Malediction","11186"
"11187","Malediction Blueprint","11187"
"11188","Anathema","11188"
"11189","Anathema Blueprint","11189"
"11190","Sentinel","11190"
"11192","Buzzard","11192"
"11193","Buzzard Blueprint","11193"
"11194","Kitsune","11194"
"11196","Claw","11196"
"11197","Claw Blueprint","11197"
"11198","Stiletto","11198"
"11199","Stiletto Blueprint","11199"
"11200","Taranis","11200"
"11201","Taranis Blueprint","11201"
"11202","Ares","11202"
"11203","Ares Blueprint","11203"
"11207","Advanced Weapon Upgrades","11207"
"11215","Basic Energized EM Membrane","11215"
"11217","Energized EM Membrane I","11217"
"11218","Energized EM Membrane I Blueprint","11218"
"11219","Energized EM Membrane II","11219"
"11225","Basic Energized Explosive Membrane","11225"
"11227","Energized Explosive Membrane I","11227"
"11228","Energized Explosive Membrane I Blueprint","11228"
"11229","Energized Explosive Membrane II","11229"
"11235","Basic Energized Armor Layering Membrane","11235"
"11237","Energized Armor Layering Membrane I","11237"
"11238","Energized Armor Layering Membrane I Blueprint","11238"
"11239","Energized Armor Layering Membrane II","11239"
"11245","Basic Energized Kinetic Membrane","11245"
"11247","Energized Kinetic Membrane I","11247"
"11248","Energized Kinetic Membrane I Blueprint","11248"
"11249","Energized Kinetic Membrane II","11249"
"11255","Basic Energized Thermal Membrane","11255"
"11257","Energized Thermal Membrane I","11257"
"11258","Energized Thermal Membrane I Blueprint","11258"
"11259","Energized Thermal Membrane II","11259"
"11265","Basic Energized Adaptive Nano Membrane","11265"
"11267","Energized Adaptive Nano Membrane I","11267"
"11268","Energized Adaptive Nano Membrane I Blueprint","11268"
"11269","Energized Adaptive Nano Membrane II","11269"
"11277","Armor Thermal Hardener I","11277"
"11278","Armor Thermal Hardener I Blueprint","11278"
"11279","1600mm Steel Plates I","11279"
"11280","1600mm Steel Plates I Blueprint","11280"
